,data_ucd,obs_description,hips_order,hips_order_min,moc_access_url,hips_frame,obs_superseded_by,obs_initial_fov,web_access_url,dataproduct_type,hips_release_date,tap_tablename,hips_status,vizier_popularity,publisher_id,tap_service_url,bib_reference,obs_collection,obs_initial_ra,obs_release_date,obs_copyright,publisher_did,obs_collection_label,hips_service_url,obs_label,obs_copyright_url,nb_rows,moc_type,obs_id,obs_initial_dec,moc_sky_fraction,moc_order,client_category,obs_regime,cs_service_url,sia_service_url,TIMESTAMP,obs_description_url,ID,obs_astronomy_kw,obs_title,hips_tile_format
44,,"The authors use ROSAT All-Sky Survey (RASS) broad-band X-ray images and the optical clusters identified from the Sloan Digital Sky Survey Data Release 7 (SDSS DR7) to estimate the X-ray luminosities around ~65,000 candidate galaxy clusters with masses &gt;~10&lt;sup&gt;13&lt;/sup&gt; h&lt;sup&gt;-1&lt;/sup&gt; M&lt;sub&gt;sun&lt;/sub&gt; based on an optical to X-ray (OTX) code that they developed. They obtain a catalog with X-ray luminosities for all 64,646 clusters. A total of 34,522 (~53%) of these clusters have a signal-to-noise ratio S/N &gt; 0 after subtracting the background signal. According to the reference paper (but see HEASARC Caveats section below), this catalog contains 817 clusters (473 at redshift z &lt;= 0.12) with S/N &gt; 3 for their X-ray detections (an additional 12,629 clusters have 3 &gt;= S/N &gt; 1 and 21,076 clusters have 1 &gt;= S/N &gt; 0). The authors find about 65% of these X-ray clusters have their most massive member located near the X-ray flux peak; for the remaining 35%, the most massive galaxy is separated from the X-ray peak, with the separation following a distribution expected from a Navarro-Frenk-White profile. In the reference paper, the authors investigate a number of correlations between the optical and X-ray properties of these X-ray clusters, and find that the cluster X-ray luminosity is correlated with the stellar mass (luminosity) of the clusters, as well as with the stellar mass (luminosity) of the central galaxy and the mass of the halo, although the scatter in these correlations is large. Comparing the properties of X-ray clusters of similar halo masses but having different X-ray luminosities, they find that massive haloes with masses &gt;~10&lt;sup&gt;14&lt;/sup&gt; h&lt;sup&gt;-1&lt;/sup&gt; M&lt;sub&gt;sun&lt;/sub&gt; contain a larger fraction of red satellite galaxies when they are brighter in X-ray. An opposite trend is found in central galaxies in relative low-mass haloes with masses &lt;~10&lt;sup&gt;14&lt;/sup&gt; h&lt;sup&gt;-1&lt;/sup&gt; M&lt;sub&gt;sun&lt;/sub&gt; where X-ray brighter clusters have smaller fraction of red central galaxies. Clusters with masses &gt;~10&lt;sup&gt;14&lt;/sup&gt; h&lt;sup&gt;-1&lt;/sup&gt; M&lt;sub&gt;sun&lt;/sub&gt; that are strong X-ray emitters contain many more low-mass satellite galaxies than weak X-ray emitters. These results are also confirmed by checking X-ray clusters of similar X-ray luminosities but having different characteristic stellar masses. The cluster catalog containing the optical properties of member galaxies and the X-ray luminosity is also available at &lt;a href=""http://gax.shao.ac.cn/data/Group.html""&gt;http://gax.shao.ac.cn/data/Group.html&lt;/a&gt;. The optical data used in this analysis are taken from the SDSS galaxy group catalogs of Yang et al. (2007, ApJ, 671, 153), constructed using the adaptive halo-based group finder of Yang et al. (2005, MNRAS, 356, 1293), here updated to DR7. The parent galaxy catalog is the New York University Value-Added Galaxy Catalog (NYU-VAGC; Blanton et al. 2005, AJ, 129, 2562) based on the SDSS DR7 (Abazajian et al. 2009, ApJS, 182, 543), which contains an independent set of significantly improved reductions. In this study, the authors adopt a Lambda cold dark matter cosmology whose parameters are consistent with the 7-year data release of the WMAP mission: Omega&lt;sub&gt;m&lt;/sub&gt; = 0.275, Omega&lt;sub&gt;Lambda&lt;/sub&gt; = 0.725, h = H&lt;sub&gt;0&lt;/sub&gt;/(100 km s&lt;sup&gt;-1&lt;/sup&gt; Mpc&lt;sup&gt;-1&lt;/sup&gt;) = 0.702, and sigma&lt;sub&gt;8&lt;/sub&gt; = 0.816.",,,,,,,,,,rasssdssgc,,,,https://heasarc.gsfc.nasa.gov/xamin/vo/tap,2014MNRAS.439..611W,RASSSDSSGC,,,,ivo://nasa.heasarc/rasssdssgc,,,,,,,,,,,Catalog/nasa.heasarc,"['optical', 'x-ray']",https://heasarc.gsfc.nasa.gov/xamin/vo/cone?showoffsets&table=rasssdssgc&,,1655156345000.0,https://heasarc.gsfc.nasa.gov/W3Browse/all/rasssdssgc.html,nasa.heasarc/rasssdssgc,,ROSAT All-Sky Survey and Sloan Digital Sky Survey DR7 Galaxy Clusters,
45,,"This table contains a catalog of 5035 broad absorption line (BAL) quasars (QSOs) in the Sloan Digital Sky Survey (SDSS) Data Release 5 (DR5) QSO catalog that have absorption troughs covering a continuous velocity range greater than or equal to 2000 km s&lt;sup&gt;-1&lt;/sup&gt;. The authors have fitted ultraviolet (UV) continua and line emission in each case, enabling them to report common diagnostics of BAL strengths and velocities in the range from -25,000 to 0 km s&lt;sup&gt;-1&lt;/sup&gt; for Si IV 1400 Angstroms, C IV 1549 A, Al III 1857 A, and Mg II 2799 A. The authors calculate these diagnostics using the spectrum listed in the DR5 QSO catalog, and also for spectra from additional SDSS observing epochs when available. They confirm and extend previous findings that BAL QSOs are more strongly reddened in the rest-frame UV than non-BAL QSOs, and that BAL QSOs are relatively X-ray weak compared to non-BAL QSOs. The observed BAL fraction is dependent on the spectral signal-to-noise ratio (S/N); for higher S/N sources, the authors find an observed BAL fraction of about 15%. BAL QSOs show a similar Baldwin effect as for non-BAL QSOs, in that their C IV emission equivalent widths decrease with increasing continuum luminosity. However, BAL QSOs have weaker C IV emission in general than do non-BAL QSOs. Sources with higher UV luminosities are more likely to have higher-velocity outflows, and the BAL outflow velocity and UV absorption strength are correlated with relative X-ray weakness. These results are in qualitative agreement with models that depend on strong X-ray absorption to shield the outflow from overionization and enable radiative acceleration. In a scenario in which BAL trough shapes are primarily determined by outflow geometry, observed differences in Si IV and C IV trough shapes would suggest that some outflows have ion-dependent structure. The authors fit SDSS spectra using the algorithm of Gibson et al. (2008, ApJ, 675, 985), which we summarize here. For QSOs at z &gt;= 1.7, their continuum model is a power law reddened using the Small Magellanic Cloud (SMC) reddening curve of Pei (1992, ApJ, 395, 130). For QSOs at lower redshifts, the authors use a fourth- or sixth-degree polynomial; in their experience this nonphysical model is able to reproduce well the complex continuum at longer wavelengths. They initially fit regions that are generally free from strong absorption or emission features: 1250-1350, 1700-1800, 1950-2200, 2650-2710, 2950-3700, 3950-4050, 4140-4270, 4400-4800, 5100-6400, and &gt; 6900 Angstroms. They then iteratively fit the continuum, ignoring at each step wavelength bins that deviate by more than 3 sigma from the current fit in order to exclude strong absorption and emission features. They fit Voigt profiles to the strongest emission lines expected in the spectrum: Si IV 1400, C IV 1549, Al III 1857, C III 1909, and Mg II 2799. These wavelengths are taken from the SDSS vacuum wavelength list used by the SDSS pipeline to determine emission-line redshifts. Much more information on the SDSS is available at the project's web site at &lt;a href=""http://www.sdss.org/""&gt;http://www.sdss.org/&lt;/a&gt;.",,,,,,,,,,sdssbalqs2,,,,https://heasarc.gsfc.nasa.gov/xamin/vo/tap,2009ApJ...692..758G,SDSSBALQS2,,,,ivo://nasa.heasarc/sdssbalqs2,,,,,,,,,,,Catalog/nasa.heasarc,optical,https://heasarc.gsfc.nasa.gov/xamin/vo/cone?showoffsets&table=sdssbalqs2&,,1655156346000.0,https://heasarc.gsfc.nasa.gov/W3Browse/all/sdssbalqs2.html,nasa.heasarc/sdssbalqs2,,Sloan Digital Sky Survey Broad Absorption Line Quasars Catalog: 5th Data Release,
46,,"The Sloan Digital Sky Survey (SDSS) Broad Absorption Line (BAL) Quasars Catalog (based on the 3rd SDSS Data Release) contains a total of 4784 unique BAL quasars from the SDSS DR3 (CDS Cat. &lt;VII/243&gt;). An automated algorithm was used to match a continuum to each quasar and to identify regions of flux at least 10% below the continuum over a velocity range of at least 1000 km/s in the C IV and Mg II absorption regions. The model continuum was selected as the best-fit match from a set of template quasar spectra binned in luminosity, emission line width, and redshift z, with the power-law spectral index and amount of dust reddening as additional free parameters. The authors characterize their sample through the traditional 'balnicity' index BI and a revised absorption index AI, as well as through parameters such as the width, outflow velocity, fractional depth, and number of troughs. From a sample of 16,883 quasars at 1.7 &lt;= z &lt;= 4.38, they identify 4386 (26.0%) quasars with broad C IV absorption, of which 1756 (10.4%) satisfy traditional selection criteria. From a sample of 34,973 quasars at 0.5 &lt;= z &lt;= 2.15, they identify 457 (1.31%) quasars with broad Mg II absorption, 191 (0.55%) of which satisfy traditional selection criteria. They find that BAL quasars may have broader emission lines on average than other quasars. Much more information on the SDSS is available at the project's web site at &lt;a href=""http://www.sdss.org/""&gt;http://www.sdss.org/&lt;/a&gt;.",,,,,,,,,,sdssbalqso,,,,https://heasarc.gsfc.nasa.gov/xamin/vo/tap,2006ApJS..165....1T,SDSSBALQSO,,,,ivo://nasa.heasarc/sdssbalqso,,,,,,,,,,,Catalog/nasa.heasarc,optical,https://heasarc.gsfc.nasa.gov/xamin/vo/cone?showoffsets&table=sdssbalqso&,,1655156346000.0,https://heasarc.gsfc.nasa.gov/W3Browse/all/sdssbalqso.html,nasa.heasarc/sdssbalqso,,Sloan Digital Sky Survey Broad Absorption Line Quasars Catalog: 3rd Data Release,
47,,"The reference paper completed the series of cataclysmic variables (CVs) identified from the Sloan Digital Sky Survey (SDSS) I and II. The coordinates, magnitudes, and SDSS spectra of 33 more CVs were presented. Among the 33 are eight systems known prior to SDSS (CT Ser, DO Leo, HK Leo, IR Com, V849 Her, V405 Peg, PG1230+226, and HS0943+1404), as well as nine objects recently found through various photometric surveys. Among the systems identified since the SDSS are two polar candidates, two intermediate polar candidates, and one candidate for containing a pulsating white dwarf. A complete summary table of the 285 CVs with spectra from SDSS I/II which were listed in the reference paper and the 7 previous papers in the series is contained herein.",,,,,,,,,,sdsscvcat,,,,https://heasarc.gsfc.nasa.gov/xamin/vo/tap,2011AJ....142..181S,SDSSCVCAT,,,,ivo://nasa.heasarc/sdsscvcat,,,,,,,,,,,Catalog/nasa.heasarc,optical,https://heasarc.gsfc.nasa.gov/xamin/vo/cone?showoffsets&table=sdsscvcat&,,1655156346000.0,https://heasarc.gsfc.nasa.gov/W3Browse/all/sdsscvcat.html,nasa.heasarc/sdsscvcat,,Sloan Digital Sky Survey I/II Cataclysmic Variables Catalog,
48,,"The authors have studied the spectral energy distributions and evolution of a large sample of optically selected quasars from the Sloan Digital Sky Survey (SDSS) that were observed in 323 Chandra images analyzed by the Chandra Multiwavelength Project (ChaMP). Their highest-confidence matched sample (which this HEASARC table comprises) includes 1135 X-ray detected quasars in the redshift range 0.2 &lt; z &lt; 5.4, representing some 36 Msec of effective exposure. In their paper, the authors provide catalogs of QSO properties, and describe their novel method of calculating X-ray flux upper limits and effective sky coverage. Spectroscopic redshifts are available for about 1/3 of the detected sample; elsewhere, redshifts are estimated photometrically. The authors have detected 56 QSOs with redshift z &gt; 3, substantially expanding the known sample. They find no evidence for evolution out to z ~ 5 for either the X-ray photon index Gamma or for the ratio of optical/UV to X-ray flux Alpha_ox. About 10% of detected QSOs show best-fit intrinsic absorbing columns greater than 10&lt;sup&gt;22&lt;/sup&gt; cm&lt;sup&gt;-2&lt;/sup&gt;, but the fraction might reach ~1/3 if most nondetections are absorbed. The authors confirm a significant correlation between Alpha_ox and optical luminosity, but it flattens or disappears for fainter (M_B &gt;~ -23) active galactic nucleus (AGN) alone. They report significant hardening of Gamma both toward higher X-ray luminosity, and for relatively X-ray loud quasars. These trends may represent a relative increase in nonthermal X-ray emission, and their findings thereby strengthen analogies between Galactic black hole binaries and AGN. For uniformly selected subsamples of narrow-line Seyfert 1s and narrow absorption line QSOs, they find no evidence for unusual distributions of either Alpha_ox or Gamma. Much more information on the SDSS is available at the project's web site at &lt;a href=""http://www.sdss.org/""&gt;http://www.sdss.org/&lt;/a&gt;.",,,,,,,,,,sdsscxoqso,,,,https://heasarc.gsfc.nasa.gov/xamin/vo/tap,2009ApJ...690..644G,SDSSCXOQSO,,,,ivo://nasa.heasarc/sdsscxoqso,,,,,,,,,,,Catalog/nasa.heasarc,"['x-ray', 'optical']",https://heasarc.gsfc.nasa.gov/xamin/vo/cone?showoffsets&table=sdsscxoqso&,,1655156346000.0,https://heasarc.gsfc.nasa.gov/W3Browse/all/sdsscxoqso.html,nasa.heasarc/sdsscxoqso,,Sloan Digital Sky Survey Quasars Detected by Chandra,
49,,"The authors report the discovery of 9,088 new spectroscopically confirmed white dwarfs and subdwarfs in the Sloan Digital Sky Survey (SDSS) Data Release 10 (DR10). They obtain T&lt;sub&gt;eff&lt;/sub&gt;, log g and masses for hydrogen-atmosphere white dwarf stars (DAs) and helium-atmosphere white dwarf stars (DBs), and estimate the calcium/helium abundances for the white dwarf stars with metallic lines (DZs) and carbon/helium for carbon-dominated spectra (DQs). They found 1 central star of a planetary nebula, 2 new oxygen spectra on helium-atmosphere white dwarfs, 71 DQs, 42 hot DO/PG1159s, 171 white dwarf+main-sequence star binaries, 206 magnetic DAHs, 327 continuum-dominated DCs, 397 metal-polluted white dwarfs, 450 helium-dominated white dwarfs, 647 subdwarfs and 6887 new hydrogen-dominated white dwarf stars. The targeted white dwarfs were required to be point sources with clean photometry, and to have USNO-B Catalog counterparts (Monet et al.. 2003, AJ, 125, 984, CDS Cat. I/284). They were also restricted to regions inside the DR7 imaging footprint and required to have colors within the ranges g &lt; 19.2, (u-r) &lt; 0.4, -1 &lt; (u-g) &lt; 0.3, -1 &lt; (g-r) &lt; 0.5 and to have low Galactic extinction A&lt;sub&gt;r&lt;/sub&gt; &lt; 0.5 mag. Additionally, targets that did not have (u-r) &lt; -0.1 and (g-r) &lt; -0.1 were required to have USNO proper motions larger than 2 arcseconds per century (20 milliarcseconds per year). Objects satisfying the selection criteria that had not been observed previously by the SDSS were denoted by the WHITEDWARF_NEW target flag, while those with prior SDSS spectra are assigned the WHITEDWARF_SDSS flag. Some of the latter were re-observed with BOSS in order to obtain the extended wavelength coverage that the BOSS spectrograph offers. The color selection used includes DA stars with temperatures above ~14,000 K, helium-atmosphere white dwarfs above ~8000 K, as well as many rarer classes of white dwarfs. Hot subdwarfs (sdB and sdO) were targeted as well. Note that this catalog does not include stars from the earlier SDSS white dwarf catalogs, e.g., Eisenstein et al. (2006, ApJS, 167, 40, available in the HEASARC database as the SDSSDWDSD table), Kleinman et al. (2013, ApJS, 205, 5, available in the HEASARC database as the SDSSDR7WD table)..",,,,,,,,,,sdssdr10wd,,,,https://heasarc.gsfc.nasa.gov/xamin/vo/tap,2015MNRAS.446.4078K,SDSSDR10WD,,,,ivo://nasa.heasarc/sdssdr10wd,,,,,,,,,,,Catalog/nasa.heasarc,optical,https://heasarc.gsfc.nasa.gov/xamin/vo/cone?showoffsets&table=sdssdr10wd&,,1655156346000.0,https://heasarc.gsfc.nasa.gov/W3Browse/all/sdssdr10wd.html,nasa.heasarc/sdssdr10wd,,Sloan Digital Sky Survey DR10 New White Dwarf Catalog,
50,,"This table contains a new catalog of spectroscopically confirmed white dwarf stars from the Sloan Digital Sky Survey (SDSS) Data Release 7 (DR7) spectroscopic catalog. The authors find 20,407 white dwarf spectra, representing 19,712 stars, and provide atmospheric model fits to 14,120 DA and 1011 DB white dwarf spectra from 12,843 and 923 stars, respectively. These numbers represent more than a factor of two increase in the total number of white dwarf stars from the previous SDSS white dwarf catalogs based on DR4 data. The distribution of subtypes varies from previous catalogs due to the authors' more conservative, manual classifications of each star in our catalog, supplementing their automatic fits. In particular, they find a large number of magnetic white dwarf stars whose small Zeeman splittings mimic increased Stark broadening that would otherwise result in an overestimated log g if fit as a non-magnetic white dwarf. The authors calculate mean DA and DB masses for their clean, non-magnetic sample and find the DB mean mass is statistically larger than that for the DAs. This table lists the 20,407 white dwarf spectra corresponding to 19,712 distinct stars.",,,,,,,,,,sdssdr7wd,,,,https://heasarc.gsfc.nasa.gov/xamin/vo/tap,2013ApJS..204....5K,SDSSDR7WD,,,,ivo://nasa.heasarc/sdssdr7wd,,,,,,,,,,,Catalog/nasa.heasarc,optical,https://heasarc.gsfc.nasa.gov/xamin/vo/cone?showoffsets&table=sdssdr7wd&,,1655156346000.0,https://heasarc.gsfc.nasa.gov/W3Browse/all/sdssdr7wd.html,nasa.heasarc/sdssdr7wd,,Sloan Digital Sky Survey DR7 White Dwarf Catalog,
51,,"This table contains a catalog of over 130,000 quasar candidates with near-infrared (NIR) photometric properties, with an areal coverage of approximately 1200 deg&lt;sup&gt;2&lt;/sup&gt;. This is achieved by matching the Sloan Digital Sky Survey (SDSS) in the optical ugriz bands to the UKIRT Infrared Digital Sky Survey (UKIDSS) Large Area Survey (LAS) in the NIR YJHK bands. The authors match the ~1 million SDSS DR6 Photometric Quasar catalog to Data Release 3 of the UKIDSS LAS (ULAS) and produce a catalog with 130,827 objects with detections in one or more NIR bands, of which 74,351 objects have optical and K-band detections and 42,133 objects have the full nine-band photometry. The majority (~85%) of the SDSS objects were not matched simply because these were not covered by the ULAS. The positional standard deviation of the SDSS Quasar to ULAS matches is 0.1370 arcseconds in RA and 0.1314 arcseconds in Dec. The authors find an absolute systematic astrometric offset between the SDSS Quasar catalog and the UKIDSS LAS, of |RA offset| = 0.025 arcseconds and |Dec offset| = 0.040 arcseconds; they suggest the nature of this offset to be due to the matching of catalog, rather than image, level data. Their matched catalog has a surface density of ~53 deg&lt;sup&gt;-2&lt;/sup&gt; for K &lt;= 18.27 objects; tests using this matched catalog, along with data from the UKIDSS Deep Extragalactic Survey, imply that its limiting magnitude is i ~ 20.6. Color-redshift diagrams, for the optical and NIR, show a close agreement between this matched catalog and recent quasar color models at redshift z &lt;~ 2.0, while at higher redshifts, the models generally appear to be bluer than the mean observed quasar colors.",,,,,,,,,,sdsslasqso,,,,https://heasarc.gsfc.nasa.gov/xamin/vo/tap,2011AJ....141..105P,SDSSLASQSO,,,,ivo://nasa.heasarc/sdsslasqso,,,,,,,,,,,Catalog/nasa.heasarc,"['infrared', 'optical']",https://heasarc.gsfc.nasa.gov/xamin/vo/cone?showoffsets&table=sdsslasqso&,,1655156346000.0,https://heasarc.gsfc.nasa.gov/W3Browse/all/sdsslasqso.html,nasa.heasarc/sdsslasqso,,Sloan Digital Sky Survey/UKIRT DSS Large Area Survey Matched Quasars Catalog,
52,,"This table contains a catalog of 1,015,082 quasar candidates selected from the photometric imaging data of the Sloan Digital Sky Survey (SDSS) using a non-parametric Bayesian classification kernel density estimator (NBC-KDE). It excludes 157,075 initial candidates that were culled as known or likely contaminants. The objects are all point sources to a limiting magnitude of i = 21.3 from 8417 deg&lt;sup&gt;2&lt;/sup&gt; of imaging from SDSS Data Release 6 (DR6). This sample extends the previous catalog (Paper I: Richards et al. 2004, ApJS, 155, 257) by using the latest SDSS public release data and probing both ultraviolet (UV)-excess and high-redshift quasars. While the addition of high-redshift candidates reduces the overall efficiency (quasars:quasar candidates) of the catalog to ~80%, it is expected to contain no fewer than 850,000 bona fide quasars, which is ~8 times the number of the previous sample and ~10 times the size of the largest spectroscopic quasar catalog. Cross-matching between this photometric catalog and spectroscopic quasar catalogs from both the SDSS and 2dF survey yields 88,879 spectroscopically confirmed quasars. For judicious selection of the most robust UV-excess sources (~500,000 objects in all), the efficiency is nearly 97 - more than sufficient for detailed statistical analyses. The catalog's completeness to type 1 (broad-line) quasars is expected to be no worse than 70%, with most missing objects occurring at z &lt; 0.7 and 2.5 &lt; z &lt; 3.0. In addition to classification information, the authors provide photometric redshift estimates (typically good to Delta(z) +/- 0.3 [2-sigma]) and cross-matching with radio, X-ray, and proper-motion catalogs. Finally, the authors have considered the catalog's utility for determining the optical luminosity function of quasars and are able to confirm the flattening of the bright-end slope of the quasar luminosity function at z ~ 4 as compared to z ~ 2. Much more information on the SDSS is available at the project's web site at &lt;a href=""http://www.sdss.org/""&gt;http://www.sdss.org/&lt;/a&gt;.",,,,,,,,,,sdssnbckde,,,,https://heasarc.gsfc.nasa.gov/xamin/vo/tap,2009ApJS..180...67R,SDSSNBCKDE,,,,ivo://nasa.heasarc/sdssnbckde,,,,,,,,,,,Catalog/nasa.heasarc,optical,https://heasarc.gsfc.nasa.gov/xamin/vo/cone?showoffsets&table=sdssnbckde&,,1655156346000.0,https://heasarc.gsfc.nasa.gov/W3Browse/all/sdssnbckde.html,nasa.heasarc/sdssnbckde,,SDSS NBCKDE Catalog of Photometrically Selected Quasar Candidates,
53,,"The Nonparametric Bayes Classifier (NBC) Quasar Candidate Catalog is a catalog of 100,563 unresolved, UV-excess (UVX) quasar candidates with magnitudes to as faint as 21 in the g-band from 2099 square degrees of the Sloan Digital Sky Survey (SDSS) Data Release One (DR1) imaging data. Existing spectra of 22,737 sources reveals that 22,191 (97.6%) are quasars; accounting for the magnitude dependence of this efficiency, the authors estimate that 95,502 (95.0%) of the objects in the catalog are quasars. Such a high efficiency is unprecedented in broadband surveys of quasars. This &quot;proof-of-concept&quot; sample is designed to be maximally efficient, but still has 94.7% completeness to unresolved, g ~&lt; 19.5, UVX quasars from the DR1 quasar catalog. This efficient and complete selection is the result of the application of a probability density type analysis to training sets that describe the four-dimensional color distribution of stars and spectroscopically confirmed quasars in the SDSS. Specifically, the authors use a nonparametric Bayesian classification, based on kernel density estimation, to parametrize the color distribution of astronomical sources - allowing for fast and robust classification. They further supplement the catalog by providing photometric redshifts and matches to FIRST/VLA, ROSAT, and USNO-B sources. Much more information on the SDSS is available at the project's web site at &lt;a href=""http://www.sdss.org/""&gt;http://www.sdss.org/&lt;/a&gt;.",,,,,,,,,,sdssnbcqsc,,,,https://heasarc.gsfc.nasa.gov/xamin/vo/tap,2004ApJS..155..257R,SDSSQSOCand.,,,,ivo://nasa.heasarc/sdssnbcqsc,,,,,,,,,,,Catalog/nasa.heasarc,optical,https://heasarc.gsfc.nasa.gov/xamin/vo/cone?showoffsets&table=sdssnbcqsc&,,1655156346000.0,https://heasarc.gsfc.nasa.gov/W3Browse/all/sdssnbcqsc.html,nasa.heasarc/sdssnbcqsc,,Sloan Digital Sky Survey NBC Quasar Candidate Catalog,
54,,"This table contains the Data Release 12 Quasar Catalog (DR12Q) from the Baryon Oscillation Spectroscopic Survey (BOSS) of the Sloan Digital Sky Survey III (SDSS-III). This catalog includes all SDSS-III/BOSS objects that were spectroscopically targeted as quasar candidates during the full survey and that are confirmed as quasars via visual inspection of the spectra, have luminosities M_i_[z=2] &lt; -20.5 (in a LambdaCDM cosmology with H&lt;sub&gt;0&lt;/sub&gt; = 70 km/s/Mpc, Omega&lt;sub&gt;M&lt;/sub&gt; = 0.3, and Omega&lt;sub&gt;Lambda&lt;/sub&gt; = 0.7), and either display at least one emission line with a full width at half maximum (FWHM) larger than 500 km/s or, if not, have interesting/complex absorption features. The catalog also includes previously known quasars (mostly from SDSS-I and II) that were re-observed by BOSS. The catalog contains 297,301 quasars (272,026 are new discoveries since the beginning of SDSS-III) detected over 9376 deg&lt;sup&gt;2&lt;/sup&gt; with robust identification and redshift measured by a combination of principal component eigenspectra. The number of quasars with z &gt; 2.15 (184,101, of which 167,742 are new discoveries) is about an order of magnitude greater than the number of z &gt; 2.15 quasars known prior to BOSS. Redshifts and FWHMs are provided for the strongest emission lines (C IV, C III], Mg II). The catalog identifies 29,580 broad absorption line quasars and their characteristics are listed in the file dr12qbal.dat that is available at the CDS (&lt;a href=""http://cdsarc.u-strasbg.fr/ftp/cats/VII/279/""&gt;http://cdsarc.u-strasbg.fr/ftp/cats/VII/279/&lt;/a&gt;). For each object, the catalog presents five-band (u, g, r, i, z) CCD-based photometry with typical accuracy of 0.03 mag together with some information on the optical morphology and the selection criteria. When available, the catalog also provides information on the optical variability of quasars using SDSS and Palomar Transient Factory multi-epoch photometry. The catalog also contains X-ray, ultraviolet, near-infrared, and radio emission properties of the quasars, when available, from other large-area surveys. The calibrated digital spectra, covering the wavelength region 3600-10,500 Angstrom at a spectral resolution in the range 1300 &lt; R &lt; 2500, can be retrieved from the SDSS Catalog Archive Server at &lt;a href=""http://www.sdss.org/dr12/data_access/""&gt;http://www.sdss.org/dr12/data_access/&lt;/a&gt;. In their paper, the authors also provide a supplemental list of an additional 4,841 quasars that have been identified serendipitously outside of the superset defined to derive the main quasar catalog, available as the file dr12qsp.dat that is available at the CDS (&lt;a href=""http://cdsarc.u-strasbg.fr/ftp/cats/VII/279/""&gt;http://cdsarc.u-strasbg.fr/ftp/cats/VII/279/&lt;/a&gt;). This table contains the final quasar catalog of the SDSS-III/BOSS survey resulting from five years of observations. The catalog, which the authors call &quot;DR12Q&quot;, contains 297,301 quasars, 184,101 of which have z &gt; 2.15. the authors provide robust identification from visual inspection and refined redshift measurements based on the result of a principal component analysis of the spectra. The present catalog contains about 80% more quasars than their previous release (Paris et al., 2014, &quot;DR10Q&quot;, CDS Cat. VII/270). In SDSS-III, all fluxes in the 5 SDSS bands (u, g, r, i and z) are expressed in terms of &quot;nanomaggies&quot; (nMgy), which are a convenient linear unit. These quantities are related to standard AB magnitudes thus: an object with a flux F given in nMgy has a Pogson magnitude (on the AB scale) m = [22.5 mag] - 2.5*log&lt;sub&gt;10&lt;/sub&gt;(F). A flux of 1 Mgy is therefore close to 3631 Jy, and 1 nMgy = ~3.631 uJy (&micro;Jy).",,,,,,,,,,sdssquasar,,,,https://heasarc.gsfc.nasa.gov/xamin/vo/tap,2017A&amp;A...597A..79P,SDSS(QSO),,,,ivo://nasa.heasarc/sdssquasar,,,,,,,,,,,Catalog/nasa.heasarc,optical,https://heasarc.gsfc.nasa.gov/xamin/vo/cone?showoffsets&table=sdssquasar&,,1655156346000.0,https://heasarc.gsfc.nasa.gov/W3Browse/all/sdssquasar.html,nasa.heasarc/sdssquasar,,Sloan Digital Sky Survey Quasar Catalog (Twelfth Data Release: DR12Q),
